N_PROF,N_LEVELS,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
118,9,121,A,A,4901668,1,,,1,,,2,,,1,1,28.89,-115.667,2015-01-01 18:30:52
118,10,121,A,A,4901668,1,,,1,,,2,,,1,1,28.89,-115.667,2015-01-01 18:30:52
118,11,121,A,A,4901668,1,,,1,,,2,,,1,1,28.89,-115.667,2015-01-01 18:30:52
118,12,121,A,A,4901668,1,,,1,,,2,,,1,1,28.89,-115.667,2015-01-01 18:30:52
118,13,121,A,A,4901668,1,,,1,,,2,,,1,1,28.89,-115.667,2015-01-01 18:30:52
118,14,121,A,A,4901668,1,,,1,,,2,,,1,1,28.89,-115.667,2015-01-01 18:30:52
118,15,121,A,A,4901668,1,,,1,,,2,,,1,1,28.89,-115.667,2015-01-01 18:30:52
118,16,121,A,A,4901668,1,,,1,,,2,,,1,1,28.89,-115.667,2015-01-01 18:30:52
117,0,129,A,A,4901667,1,4.6,,1,33.054,,2,15.061,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,1,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,2,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,3,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,4,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,5,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,6,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,7,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,8,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,9,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,10,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,11,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,12,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,13,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,14,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,15,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
117,16,129,A,A,4901667,1,,,1,,,2,,,1,1,34.859,-121.63,2015-01-01 18:30:55
245,0,84,D,A,6900991,1,4.6,2.4,1,33.905,0.02,1,2.772,0.002,1,1,-52.089,62.028,2015-01-01 18:32:01
245,1,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
245,2,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
245,3,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
245,4,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
245,5,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
245,6,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
245,7,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
245,8,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
245,9,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
245,10,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
245,11,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
245,12,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
245,13,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
245,14,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
245,15,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
245,16,84,D,A,6900991,1,,2.4,1,,,1,,,1,1,-52.089,62.028,2015-01-01 18:32:01
135,0,299,D,A,5901229,1,4.4,2.4,1,33.985,0.01,1,26.723,0.002,1,1,11.643,-163.819,2015-01-01 18:39:51
135,1,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
135,2,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
135,3,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
135,4,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
135,5,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
135,6,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
135,7,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
135,8,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
135,9,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
135,10,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
135,11,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
135,12,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
135,13,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
135,14,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
135,15,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
135,16,299,D,A,5901229,1,,2.4,1,,,1,,,1,1,11.643,-163.819,2015-01-01 18:39:51
150,0,188,D,A,5903237,1,4.29,2.4,1,35.69,0.01,1,21.035,0.002,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,1,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,2,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,3,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,4,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,5,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,6,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,7,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,8,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,9,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,10,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,11,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,12,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,13,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,14,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,15,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
150,16,188,D,A,5903237,1,,2.4,1,,,1,,,1,1,-29.792,-159.71,2015-01-01 18:48:00
19,0,73,D,A,1901670,1,1.12,2.4,1,35.46795,0.01,1,26.9,0.002,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,1,73,D,A,1901670,1,1.96,2.4,1,35.46777,0.01,1,26.9,0.002,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,2,73,D,A,1901670,1,3.04,2.4,1,35.46801,0.01,1,26.905,0.002,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,3,73,D,A,1901670,1,4.04,2.4,1,35.46304,0.01,1,26.905,0.002,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,4,73,D,A,1901670,1,5.0,2.4,1,35.46791,0.01,1,26.905,0.002,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,5,73,D,A,1901670,1,,2.4,1,,,1,,,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,6,73,D,A,1901670,1,,2.4,1,,,1,,,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,7,73,D,A,1901670,1,,2.4,1,,,1,,,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,8,73,D,A,1901670,1,,2.4,1,,,1,,,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,9,73,D,A,1901670,1,,2.4,1,,,1,,,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,10,73,D,A,1901670,1,,2.4,1,,,1,,,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,11,73,D,A,1901670,1,,2.4,1,,,1,,,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,12,73,D,A,1901670,1,,2.4,1,,,1,,,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,13,73,D,A,1901670,1,,2.4,1,,,1,,,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,14,73,D,A,1901670,1,,2.4,1,,,1,,,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,15,73,D,A,1901670,1,,2.4,1,,,1,,,1,1,15.09513,-54.15224,2015-01-01 18:48:15
19,16,73,D,A,1901670,1,,2.4,1,,,1,,,1,1,15.09513,-54.15224,2015-01-01 18:48:15
23,0,51,D,A,1901694,1,1.12,2.4,1,35.5338,0.01,1,25.227,0.002,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,1,51,D,A,1901694,1,2.0,2.4,1,35.53407,0.01,1,25.231,0.002,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,2,51,D,A,1901694,1,3.08,2.4,1,35.53399,0.01,1,25.23,0.002,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,3,51,D,A,1901694,1,4.0,2.4,1,35.53403,0.01,1,25.231,0.002,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,4,51,D,A,1901694,1,4.92,2.4,1,35.53402,0.01,1,25.231,0.002,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,5,51,D,A,1901694,1,,2.4,1,,,1,,,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,6,51,D,A,1901694,1,,2.4,1,,,1,,,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,7,51,D,A,1901694,1,,2.4,1,,,1,,,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,8,51,D,A,1901694,1,,2.4,1,,,1,,,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,9,51,D,A,1901694,1,,2.4,1,,,1,,,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,10,51,D,A,1901694,1,,2.4,1,,,1,,,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,11,51,D,A,1901694,1,,2.4,1,,,1,,,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,12,51,D,A,1901694,1,,2.4,1,,,1,,,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,13,51,D,A,1901694,1,,2.4,1,,,1,,,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,14,51,D,A,1901694,1,,2.4,1,,,1,,,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,15,51,D,A,1901694,1,,2.4,1,,,1,,,1,1,14.2354,-29.64139,2015-01-01 18:51:10
23,16,51,D,A,1901694,1,,2.4,1,,,1,,,1,1,14.2354,-29.64139,2015-01-01 18:51:10
221,0,60,D,A,5904375,1,1.08,2.4,1,35.16,0.01,1,16.899,0.00224,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,1,60,D,A,5904375,1,1.96,2.4,1,35.16,0.01,1,16.905,0.00361,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,2,60,D,A,5904375,1,3.0,2.4,1,35.16,0.01,1,16.899,0.00361,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,3,60,D,A,5904375,1,4.08,2.4,1,35.16,0.01,1,16.905,0.00361,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,4,60,D,A,5904375,1,5.0,2.4,1,35.16,0.01,1,16.905,0.00361,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,5,60,D,A,5904375,1,,2.4,1,,,1,,,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,6,60,D,A,5904375,1,,2.4,1,,,1,,,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,7,60,D,A,5904375,1,,2.4,1,,,1,,,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,8,60,D,A,5904375,1,,2.4,1,,,1,,,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,9,60,D,A,5904375,1,,2.4,1,,,1,,,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,10,60,D,A,5904375,1,,2.4,1,,,1,,,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,11,60,D,A,5904375,1,,2.4,1,,,1,,,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,12,60,D,A,5904375,1,,2.4,1,,,1,,,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,13,60,D,A,5904375,1,,2.4,1,,,1,,,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,14,60,D,A,5904375,1,,2.4,1,,,1,,,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,15,60,D,A,5904375,1,,2.4,1,,,1,,,1,1,-41.26688,168.77871,2015-01-01 18:56:35
221,16,60,D,A,5904375,1,,2.4,1,,,1,,,1,1,-41.26688,168.77871,2015-01-01 18:56:35
109,0,47,D,A,4901581,1,1.08,2.4,1,35.58095,0.01,1,27.526,0.002,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,1,47,D,A,4901581,1,1.96,2.4,1,35.58109,0.01,1,27.528,0.002,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,2,47,D,A,4901581,1,3.04,2.4,1,35.57912,0.01,1,27.526,0.002,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,3,47,D,A,4901581,1,4.0,2.4,1,35.58092,0.01,1,27.526,0.002,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,4,47,D,A,4901581,1,4.96,2.4,1,35.58112,0.01,1,27.528,0.002,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,5,47,D,A,4901581,1,,2.4,1,,,1,,,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,6,47,D,A,4901581,1,,2.4,1,,,1,,,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,7,47,D,A,4901581,1,,2.4,1,,,1,,,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,8,47,D,A,4901581,1,,2.4,1,,,1,,,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,9,47,D,A,4901581,1,,2.4,1,,,1,,,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,10,47,D,A,4901581,1,,2.4,1,,,1,,,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,11,47,D,A,4901581,1,,2.4,1,,,1,,,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,12,47,D,A,4901581,1,,2.4,1,,,1,,,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,13,47,D,A,4901581,1,,2.4,1,,,1,,,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,14,47,D,A,4901581,1,,2.4,1,,,1,,,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,15,47,D,A,4901581,1,,2.4,1,,,1,,,1,1,13.24578,-59.08322,2015-01-01 19:00:57
109,16,47,D,A,4901581,1,,2.4,1,,,1,,,1,1,13.24578,-59.08322,2015-01-01 19:00:57
32,0,108,A,A,2901344,1,4.5,,1,34.92812,,1,15.614,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,1,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,2,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,3,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,4,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,5,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,6,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,7,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,8,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,9,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,10,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,11,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,12,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,13,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,14,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,15,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
32,16,108,A,A,2901344,1,,,1,,,1,,,1,1,-39.152,93.374,2015-01-01 19:04:10
89,0,242,D,A,4900850,1,4.5,20.0,2,34.734,0.01,2,23.941,0.002,2,1,18.853,-122.317,2015-01-01 19:17:53
89,1,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
89,2,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
89,3,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
89,4,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
89,5,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
89,6,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
89,7,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
89,8,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
89,9,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
89,10,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
89,11,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
89,12,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
89,13,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
89,14,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
89,15,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
89,16,242,D,A,4900850,1,,20.0,2,,,2,,,2,1,18.853,-122.317,2015-01-01 19:17:53
163,0,122,D,A,5903690,1,4.5,2.4,1,34.96878,0.01,1,23.538,0.002,1,1,-24.027,99.526,2015-01-01 19:22:27
163,1,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
163,2,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
163,3,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
163,4,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
163,5,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
163,6,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
163,7,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
163,8,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
163,9,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
163,10,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
163,11,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
163,12,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
163,13,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
163,14,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
163,15,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
163,16,122,D,A,5903690,1,,2.4,1,,,1,,,1,1,-24.027,99.526,2015-01-01 19:22:27
241,0,28,D,A,6900534,1,5.3,2.4,1,35.96988,0.01,1,27.45,0.002,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,1,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,2,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,3,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,4,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,5,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,6,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,7,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,8,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,9,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,10,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,11,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,12,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,13,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,14,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,15,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
241,16,28,D,A,6900534,1,,2.4,1,,,1,,,1,1,7.103,-44.05500000000001,2015-01-01 19:38:01
145,0,196,D,A,5902265,1,4.38,2.4,1,36.5149,0.01,1,26.847,0.002,1,1,12.611,65.65,2015-01-01 19:41:02
145,1,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
145,2,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
145,3,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
145,4,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
145,5,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
145,6,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
145,7,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
145,8,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
145,9,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
145,10,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
145,11,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
145,12,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
145,13,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
145,14,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
145,15,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
145,16,196,D,A,5902265,1,,2.4,1,,,1,,,1,1,12.611,65.65,2015-01-01 19:41:02
113,0,40,D,A,4901635,1,1.12,2.4,1,34.343,0.01,1,24.882,0.00224,1,1,21.21573,-109.75904,2015-01-01 19:49:29
113,1,40,D,A,4901635,1,2.0,2.4,1,34.342,0.01,1,24.88,0.00224,1,1,21.21573,-109.75904,2015-01-01 19:49:29
113,2,40,D,A,4901635,1,3.0,2.4,1,34.343,0.01,1,24.878,0.00224,1,1,21.21573,-109.75904,2015-01-01 19:49:29
113,3,40,D,A,4901635,1,4.0,2.4,1,34.342,0.01,1,24.876,0.00224,1,1,21.21573,-109.75904,2015-01-01 19:49:29
113,4,40,D,A,4901635,1,4.96,2.4,1,34.343,0.01,1,24.878,0.00224,1,1,21.21573,-109.75904,2015-01-01 19:49:29
113,5,40,D,A,4901635,1,,2.4,1,,,1,,,1,1,21.21573,-109.75904,2015-01-01 19:49:29
113,6,40,D,A,4901635,1,,2.4,1,,,1,,,1,1,21.21573,-109.75904,2015-01-01 19:49:29
113,7,40,D,A,4901635,1,,2.4,1,,,1,,,1,1,21.21573,-109.75904,2015-01-01 19:49:29
113,8,40,D,A,4901635,1,,2.4,1,,,1,,,1,1,21.21573,-109.75904,2015-01-01 19:49:29
113,9,40,D,A,4901635,1,,2.4,1,,,1,,,1,1,21.21573,-109.75904,2015-01-01 19:49:29
113,10,40,D,A,4901635,1,,2.4,1,,,1,,,1,1,21.21573,-109.75904,2015-01-01 19:49:29
